N4738,གཡུའི་ཐང་མ་ཀྲས་དགུ
N4798,བསྡུས་པའི་རིམ་པའི་བསྒྲུབ་ཐབས
N4802,རྣལ་འབྱོར་ཡན་ལག་དྲུག་པ
N4838,ཤ་ཟ་གནོད་སྦྱིན་མཁའ་འགྲོ་ཀུན་ནས་འཁྱིལ་པའི་རྟོགས་པ་ལས་བྱུང་བའི་གྭ་ཐབས
N4839,གནོད་སྦྱིན་མ་ཀུན་ནས་འཁྱིལ་པའི་གྭ་ཐབས་ཀྱི་དོན་བསྡུས་པའི་འགྲེལ་པ
N4857,ཕྱག་ན་རྡོ་རྗེ་གཏུམ་པོ་ཆེན་པོ་ཁྲོས་པ་ཞེས་བྱ་བའི་སྒྲུབ་ཐབས
N4858,གནོད་སྦྱིན་གྱི་སྡེ་དཔོན་ཆེན་པོ་ལག་ན་རྡོ་རྗེ་གོས་སྔོན་ཅན་གྱི་བསྒྲུབ་ཐབས་ཞེས་བྱ་བ
N4866,སྔགས་ཀྱི་དོན་འཇུག་པ
N4867,དབང་གི་མན་ངག
N4868,དམ་ཚིག་སྦས་པ
N4869,གཞལ་ཡས་ཁང་སྦྱིན་པ
N4872,ལྷ་མཆོད་པའི་རིམ་པ
N4873,ཚེ་བསྒྲུབ་པའི་ཐབས
N4874,འཆི་བ་སླུ་བ
N4875,འཆི་ཀ་མའི་བསྟན་ཆོས
N4878,ཚ་ཚའི་ཆོ་ག
N4888,ཐམས་ཅད་གྲུབ་པ་དཔལ་འཕེལ་ལྷ་མོ་ལ་སློབ་དཔོན་ཀླུ་སྒྲུབ་ཀྱིས་བསྟོད་པ
N4891,སློབ་དཔོན་འཕགས་པ་ཀླུ་གྲུབ་ཀྱིས་སེང་ལྡེང་ནགས་ཀྱི་སྒྲོལ་མ་ལ་བསྟོད་པ
N4902,ཁྲོ་བོའི་རྒྱལ་པོ་མི་གཡོ་བའི་བསྒྲུབ་ཐབས
N4952,ནག་པོ་ཆེན་པོ་ཕྱག་བཞི་པའི་སྒྲུབ་ཐབས
N4953,ཡེ་ཤེས་མགོན་པོ་གྲི་གུག་ཅན་གྱི་བདག་བསྐྱེད་བཟླས་པ་བསྟོད་པ་རྣམས
N4972,མགོན་པོ་བྱ་རོག་གདོང་གི་གཏོར་མདོས
N4981,གླང་པོ་རིན་པོ་ཆེ་ལ་ནོར་བླང་བའི་མན་ངག
N4991,ཤིན་ཏུ་མྱུར་བའི་ལྷ་ཆེན་བགེགས་ཀྱི་རྒྱལ་པོའི་སྒྲུབ་ཐབས
N4996,དཔལ་ཚོགས་ཀྱི་བདག་པོ་ཞི་བའི་སྒྲུབ་ཐབས
N5000,ཚོགས་བདག་གསང་སྒྲུབ
N5010,ནོར་བདག་གཙོ་འཁོར་ལྔའི་བསྟོད་པ་དབྱིག་གི་ཆར་འབེབས
N5015,ཁྲོ་བོ་རེག་ཚིག་གི་བསྒྲུབས་པའི་ཐབས
N5016,རེག་འབིགས་མའི་བསྒྲུབ་ཐབས
N5017,སྐལ་འཇོག་དབང་གི་ཆོ་ག
N5018,ཁྲོ་བོ་རེག་ཚིག་གི་དམ་ཚིག་གསང་བའི་བསྒྲུབ་ཐབས
N5019,ཁྲོ་བོ་རེག་ཚིག་གི་སྦྱིན་སྲེག་གི་ཆོ་ག
N5021,ལྷ་ཆེན་པོ་གསུམ་གྱི་བསྒྲུབ་ཐབས
N5027,བླ་མ་གསང་སྒྲུབ་ཀླུ་སྒྲུབ་ཀྱིས་མཛད་པ
N5035,རྟེན་འབྲེལ་སྙིང་པོའི་སྔགས་ཐེམ་ཞིབ་མོར་བཀོད་པ
N5228,ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པའི་སྙིང་པོ་ཞེས་བྱ་བའི་འགྲེལ་པ
N5701,ཚད་མ་ཀུན་ལས་བཏུས་པ
N5703,ཚད་མ་ཀུན་ལས་བཏུས་པའི་འགྲེལ་པ
N5707,ཚད་མ་རིགས་པར་འཇུག་པའི་སྒོ་ཞེས་བྱ་བའི་རབ་ཏུ་བྱེད་པ
N5812,རྟེན་ཅིང་འབྲེལ་པར་འབྱུང་བའི་དེ་ཁོ་ན་ཉིད་ཅེས་བྱ་བ
N5815,མོ་རྩིས་འཇམ་པའི་དབྱངས་ཞེས་བྱ་བ
